,0,1,2,3,4,5,6,7,8,9,10,11
LogisticRegression (ERM),0.1991280181535402,0.19323390323754092,0.20997427270928162,0.2125984251968504,0.23122653316645808,0.28,0.20925011225864393,0.18342644320297952,0.1802697699021423,0.21667651112423705,0.20065931357446545,0.19177879639213366
LogisticRegression (G-ERM),0.1991280181535402,0.19323390323754092,0.20878685929151,0.2125984251968504,0.23310387984981226,0.28,0.2105972159856309,0.19553072625698323,0.17921184871727056,0.21726717857846034,0.19234087127980776,0.15643944994824782
LogisticRegression (PREP),0.18615027663751563,0.18006547835576572,0.19275677815159312,0.1968503937007874,0.2165206508135169,0.24,0.20296362819937136,0.18528864059590316,0.16757471568368157,0.20343571569206537,0.19234087127980776,0.15643944994824782
SVMClassifier (ERM),0.19900053542744958,0.19377955620225537,0.2079952503463289,0.1889763779527559,0.22903629536921152,0.28,0.20925011225864393,0.18342644320297952,0.18053425019836022,0.21618428824571767,0.19893400702446237,0.19931982847848587
SVMClassifier (G-ERM),0.19900053542744958,0.19210622044379774,0.20680783692855728,0.2047244094488189,0.233729662077597,0.24,0.2088010776829816,0.19553072625698323,0.18079873049457815,0.2164796219728293,0.192710579826237,0.1561437231997634
SVMClassifier (PREP),0.18630325590882435,0.18021098581302292,0.1921630714427073,0.1889763779527559,0.21777221526908636,0.24,0.20431073192635832,0.18528864059590316,0.16768050780216873,0.20363260484347312,0.19261815268962967,0.15599585982552122
DecisionTree2 (ERM),0.23928507687208384,0.22400873044743544,0.2960617454977241,0.25196850393700787,0.2665832290362954,0.4,0.2537045352492142,0.24487895716945995,0.22718857445120338,0.25054144516637133,0.2566085402674225,0.1561437231997634
DecisionTree2 (G-ERM),0.23928507687208384,0.22400873044743544,0.2727092816148822,0.25196850393700787,0.2590738423028786,0.28,0.23933542882801975,0.2206703910614525,0.21946574980163977,0.25054144516637133,0.2180972333477109,0.1561437231997634
DecisionTree2 (PREP),0.20738889880421202,0.19730811204074208,0.23728478131802888,0.2283464566929134,0.2428035043804756,0.28,0.20969914683430624,0.20949720670391062,0.19402274530547475,0.2198267375467612,0.21806642430217513,0.1561437231997634
DecisionTree4 (ERM),0.19272838530379133,0.18672244452528192,0.21116168612705324,0.2440944881889764,0.2065081351689612,0.24,0.2002694207453974,0.19832402234636873,0.17693731816979635,0.20742272100807246,0.20035122311910777,0.1561437231997634
DecisionTree4 (G-ERM),0.19272838530379133,0.18672244452528192,0.2020581832574708,0.2677165354330709,0.21964956195244056,0.28,0.19982038616973508,0.1973929236499069,0.17857709600634752,0.22440441031699154,0.19505206728695546,0.15466508945734142
DecisionTree4 (PREP),0.18808801407409295,0.18461258639505274,0.1901840490797546,0.2440944881889764,0.2083854818523154,0.24,0.19218679838347552,0.19366852886405958,0.1666754826765406,0.20801338846229572,0.19505206728695546,0.15466508945734142
DecisionTree8 (ERM),0.18207082940261596,0.1766096762459076,0.1901840490797546,0.2440944881889764,0.2055694618272841,0.32,0.1966771441400988,0.17783985102420857,0.15953451467865645,0.20304193738924986,0.18768870540390659,0.15510867958006802
DecisionTree8 (G-ERM),0.18207082940261596,0.17770098217533647,0.18325747080942015,0.2755905511811024,0.19899874843554444,0.2,0.1948810058374495,0.1871508379888268,0.1581063210790796,0.20151604646583973,0.18571692648961735,0.15510867958006802
DecisionTree8 (PREP),0.17944468524514928,0.17650054565296472,0.18187215515535327,0.2283464566929134,0.19086357947434293,0.2,0.19263583295913786,0.18063314711359404,0.15805342501983602,0.1993502658003544,0.18473103703247273,0.15407363596037263
DecisionTree16 (ERM),0.182708243033069,0.1776282284467079,0.19513160498713636,0.2204724409448819,0.20056320400500627,0.16,0.1867983834755276,0.19180633147113593,0.1613329806929384,0.2025989367985824,0.18553207221640275,0.16915570013307704
DecisionTree16 (G-ERM),0.182708243033069,0.17962895598399417,0.20364140114783297,0.31496062992125984,0.2165206508135169,0.28,0.21688370004490345,0.20391061452513967,0.16297275852948956,0.2072258318566647,0.1866720069012262,0.17965399970427326
DecisionTree16 (PREP),0.182708243033069,0.1776282284467079,0.19513160498713636,0.2204724409448819,0.20056320400500627,0.16,0.1867983834755276,0.19180633147113593,0.1613329806929384,0.2025989367985824,0.18553207221640275,0.16915570013307704
DecisionTree (ERM),0.22610336299431427,0.21447799199708986,0.24737779536908766,0.3228346456692913,0.26220275344180227,0.24,0.2604400538841491,0.23556797020484171,0.20513091774662787,0.2456192163811774,0.22918848974058784,0.2112967617921041
DecisionTree (G-ERM),0.22610336299431427,0.21371407784648963,0.2543043736394221,0.30708661417322836,0.2543804755944931,0.16,0.2599910193084867,0.21415270018621974,0.2050780216873843,0.24532388265406577,0.22940415305933823,0.2112967617921041
DecisionTree (PREP),0.2240381428316463,0.21371407784648963,0.24757569760538295,0.2992125984251969,0.2528160200250313,0.16,0.2599910193084867,0.2122905027932961,0.20285638719915366,0.24374876944280371,0.22764803746379939,0.20671299719059588
RandomForest2 (ERM),0.23928507687208384,0.22400873044743544,0.2960617454977241,0.25196850393700787,0.2665832290362954,0.4,0.2537045352492142,0.24487895716945995,0.22718857445120338,0.25054144516637133,0.2566085402674225,0.1561437231997634
RandomForest2 (G-ERM),0.23928507687208384,0.22400873044743544,0.2727092816148822,0.25196850393700787,0.2590738423028786,0.28,0.23933542882801975,0.2206703910614525,0.21946574980163977,0.25054144516637133,0.2180972333477109,0.1561437231997634
RandomForest2 (PREP),0.20738889880421202,0.19730811204074208,0.23728478131802888,0.2283464566929134,0.2428035043804756,0.28,0.20969914683430624,0.20949720670391062,0.19402274530547475,0.2198267375467612,0.21806642430217513,0.1561437231997634
RandomForest4 (ERM),0.19272838530379133,0.18672244452528192,0.21116168612705324,0.2440944881889764,0.2065081351689612,0.24,0.2002694207453974,0.19832402234636873,0.17693731816979635,0.20742272100807246,0.20035122311910777,0.1561437231997634
RandomForest4 (G-ERM),0.19272838530379133,0.18672244452528192,0.2020581832574708,0.2677165354330709,0.21964956195244056,0.28,0.19982038616973508,0.1973929236499069,0.17857709600634752,0.22440441031699154,0.19505206728695546,0.15466508945734142
RandomForest4 (PREP),0.18808801407409295,0.18461258639505274,0.1901840490797546,0.2440944881889764,0.2083854818523154,0.24,0.19218679838347552,0.19366852886405958,0.1666754826765406,0.20801338846229572,0.19505206728695546,0.15466508945734142
RandomForest8 (ERM),0.18207082940261596,0.1766096762459076,0.1901840490797546,0.2440944881889764,0.2055694618272841,0.32,0.1966771441400988,0.17783985102420857,0.15953451467865645,0.20304193738924986,0.18768870540390659,0.15510867958006802
RandomForest8 (G-ERM),0.18207082940261596,0.17770098217533647,0.1830595685731249,0.28346456692913385,0.19899874843554444,0.24,0.19443197126178716,0.18808193668528864,0.1581063210790796,0.20146682417798778,0.1856861174440816,0.15510867958006802
RandomForest8 (PREP),0.1793681956094949,0.1765732993815933,0.18127844844646746,0.2283464566929134,0.18992490613266583,0.24,0.19263583295913786,0.18063314711359404,0.15805342501983602,0.1992025989367986,0.18473103703247273,0.15363004583764603
RandomForest16 (ERM),0.18301420157568649,0.17784648963259367,0.19572531169602217,0.23622047244094488,0.20181476846057572,0.16,0.1867983834755276,0.18901303538175046,0.16154456492991273,0.2029927151013979,0.18550126317086696,0.17107792399822563
RandomForest16 (G-ERM),0.18301420157568649,0.1793743179337941,0.20106867207599446,0.28346456692913385,0.21683354192740925,0.16,0.21508756174225416,0.20577281191806332,0.16276117429251521,0.20693049812955305,0.1866720069012262,0.17714032234215585
RandomForest16 (PREP),0.18301420157568649,0.17784648963259367,0.19572531169602217,0.23622047244094488,0.20181476846057572,0.16,0.1867983834755276,0.18901303538175046,0.16154456492991273,0.2029927151013979,0.18550126317086696,0.17107792399822563
RandomForest (ERM),0.19951046633181205,0.19225172790105494,0.21314070849000594,0.2440944881889764,0.22715894868585731,0.16,0.22406825325550067,0.186219739292365,0.17646125363660406,0.22095885016735578,0.20318565530839855,0.18187195031790626
RandomForest (G-ERM),0.19951046633181205,0.19381593306656966,0.2172966554522066,0.2440944881889764,0.2327909887359199,0.16,0.23439604849573417,0.1824953445065177,0.17804813541391165,0.22282929710572946,0.20478772567625855,0.17787963921336686
RandomForest (PREP),0.19866908033961397,0.191524190614769,0.2127449040174154,0.2440944881889764,0.2265331664580726,0.16,0.22272114952851368,0.18063314711359404,0.17513885215551442,0.22056507186454027,0.20300080103518392,0.17787963921336686
XGBoost (ERM),0.17250962494581984,0.17035285558384866,0.17573718583019987,0.2204724409448819,0.18053817271589487,0.12,0.1728783116299955,0.18528864059590316,0.15334567574715682,0.1903425871234495,0.17607369523692157,0.15540440632855243
XGBoost (G-ERM),0.17250962494581984,0.16947981084030556,0.18167425291905798,0.25984251968503935,0.18335419274092615,0.2,0.19443197126178716,0.19553072625698323,0.15382174028034912,0.1904902539870053,0.17465647914227617,0.1539257725861304
XGBoost (PREP),0.1708013564162056,0.16947981084030556,0.172174945576885,0.2283464566929134,0.17928660826032541,0.2,0.16883700044903457,0.17225325884543763,0.15101824914043904,0.1892104745028549,0.1746256700967404,0.15244713884370842
MLP (ERM),0.19056117896025088,0.18432157148053838,0.19968335642192755,0.2047244094488189,0.22183979974968712,0.36,0.2002694207453974,0.18901303538175046,0.17376355461518117,0.20619216381177397,0.19443588637624007,0.17196510424367883
MLP (G-ERM),0.19056117896025088,0.18672244452528192,0.22837918068474175,0.41732283464566927,0.24968710888610762,0.2,0.23439604849573417,0.24860335195530725,0.17624966939962972,0.2137231738531207,0.1911701275494485,0.1561437231997634
MLP (PREP),0.18507942173835445,0.17944707166242269,0.19295468038788838,0.2125984251968504,0.20901126408010012,0.2,0.20161652447238437,0.18528864059590316,0.166622586617297,0.20225438078361882,0.19113931850391275,0.15599585982552122
LogisticRegression (ERM) err,0.004002138217863382,0.004717985929420188,0.011227682806142142,0.06325542910027954,0.014574227770187714,0.13914766520613117,0.016710541039420573,0.02242944373964259,0.005523814074113065,0.005724720280037038,0.004408945708993417,0.009391424679998206
LogisticRegression (G-ERM) err,0.004002138217863382,0.004717985929420188,0.011202913386093999,0.06325542910027954,0.01461861642885226,0.13914766520613117,0.01675349336316101,0.023055861694949054,0.0055107602247086995,0.005730525671364145,0.004337396663389892,0.00863133821113457
LogisticRegression (PREP) err,0.0038986675137553384,0.004588325949069522,0.010853698451396276,0.060837552666349354,0.014211874983732442,0.12675622238002202,0.01650630184342558,0.022528232457463992,0.005362294557525793,0.005589890019883359,0.004337396663389892,0.00863133821113457
SVMClassifier (ERM) err,0.004001155107112853,0.0047231705765678755,0.011186318583189025,0.059568407703883164,0.01452191646299042,0.13914766520613117,0.016710541039420573,0.02242944373964259,0.005527066328363112,0.005719869091727031,0.004394356294922741,0.009536519519918157
SVMClassifier (G-ERM) err,0.004001155107112853,0.004707224730033349,0.011161302906147502,0.06206600158065953,0.014633321070837396,0.12675622238002202,0.016696160473962662,0.023055861694949054,0.005530314114748219,0.005722781264324683,0.00434064208818305,0.008624363905473303
SVMClassifier (PREP) err,0.0038999281031473487,0.004589807614138186,0.01084021645065622,0.059568407703883164,0.014243749240331616,0.12675622238002202,0.01655059950953683,0.022528232457463992,0.005363685655170258,0.005591962322201605,0.004339831311900411,0.008620872592334461
DecisionTree2 (ERM) err,0.0042819080964136,0.004988894865902649,0.01267901949713457,0.06866616522535424,0.01534411385572143,0.1686725042113511,0.017988373865781948,0.025264623907432227,0.006036889457559758,0.006030786612399697,0.0048183706839947105,0.008624363905473303
DecisionTree2 (G-ERM) err,0.0042819080964136,0.004988894865902649,0.012346788823495825,0.06866616522535424,0.015191870706975807,0.13914766520613117,0.017605454556503808,0.02424593785325352,0.005960651566842834,0.006030786612399697,0.0045493868586670705,0.008624363905473303
DecisionTree2 (PREP) err,0.004064491112889923,0.0047563490763405936,0.011758642088567917,0.06552317819759329,0.014841479442602057,0.13914766520613117,0.016724889993226244,0.023734631664286965,0.005687168467754744,0.00575548145054991,0.0045491496158864,0.008624363905473303
DecisionTree4 (ERM) err,0.003951980624893048,0.004654977032289537,0.011252305700146625,0.06765146500068644,0.013949655221046214,0.12675622238002202,0.016416821463856285,0.023195281802037504,0.005482449632552178,0.005631451095859247,0.00440634992180286,0.008624363905473303
DecisionTree4 (G-ERM) err,0.003951980624893048,0.004654977032289537,0.011059740537411183,0.07060160680314365,0.01429119255436992,0.13914766520613117,0.016401792384507174,0.02314901672096281,0.005502893337008236,0.005799310005553504,0.004361053483546845,0.008589325384253887
DecisionTree4 (PREP) err,0.003914561280473378,0.004634101534423091,0.010794983434172678,0.06765146500068644,0.013999815790471354,0.12675622238002202,0.016141136969542613,0.022961866053787416,0.005350438645076533,0.005637536741186111,0.004361053483546845,0.008589325384253887
DecisionTree8 (ERM) err,0.0038646792188966883,0.004552803339208711,0.010794983434172678,0.06765146500068644,0.013924399507250801,0.15018727641999338,0.016295652416589007,0.02212760857941079,0.0052542421502824455,0.005585739162043635,0.004296024518807978,0.008599866266342876
DecisionTree8 (G-ERM) err,0.0038646792188966883,0.004564090442224278,0.010633048966301656,0.0715240919584921,0.013744278646395047,0.11283227431033034,0.016234257686545434,0.022626127365174248,0.005234556274177848,0.0055695755297655025,0.004278186586507554,0.008599866266342876
DecisionTree8 (PREP) err,0.0038424137027799066,0.004551671075873259,0.010599972083706471,0.06552317819759329,0.013512955816588623,0.11283227431033034,0.01615674348501056,0.02227956177334786,0.00523382424646307,0.005546416169832952,0.004269198976431132,0.008575231560343705
DecisionTree16 (ERM) err,0.003870037592273029,0.004563339973472608,0.010907224686817346,0.0644073582733802,0.01378769906210131,0.09710767598497308,0.015951119560315447,0.02286702065081092,0.005278817190889157,0.005581059462030025,0.004276504911052553,0.008921080578788182
DecisionTree16 (G-ERM) err,0.003870037592273029,0.004583874199200866,0.011093863369091767,0.0757134969291092,0.014211874983732442,0.13914766520613117,0.01695023357993894,0.0234685665066042,0.005301017908479949,0.0056294184719365425,0.00428684960215539,0.009146156418796458
DecisionTree16 (PREP) err,0.003870037592273029,0.004563339973472608,0.010907224686817346,0.0644073582733802,0.01378769906210131,0.09710767598497308,0.015951119560315447,0.02286702065081092,0.005278817190889157,0.005581059462030025,0.004276504911052553,0.008921080578788182
DecisionTree (ERM) err,0.0041963521595118625,0.004909505350506216,0.011937177508310803,0.07647109515057587,0.015256014914176302,0.12675622238002202,0.01815866398437302,0.024886684105388385,0.005810942314690426,0.005989544154932996,0.00463240718159641,0.009755919094046356
DecisionTree (G-ERM) err,0.0041963521595118625,0.004902973125910592,0.012054525481483253,0.07492988478724316,0.0150937247815974,0.09710767598497308,0.018147489199956818,0.02395099115543939,0.005810369394263687,0.005987035947114305,0.004633975122461387,0.009755919094046356
DecisionTree (PREP) err,0.004182413999394702,0.004902973125910592,0.01194058795897926,0.07411973049356801,0.015060488743227102,0.09710767598497308,0.018147489199956818,0.023865023758163406,0.00578616666439985,0.005973593882441092,0.0046211569585584145,0.009673508808847625
RandomForest2 (ERM) err,0.0042819080964136,0.004988894865902649,0.01267901949713457,0.06866616522535424,0.01534411385572143,0.1686725042113511,0.017988373865781948,0.025264623907432227,0.006036889457559758,0.006030786612399697,0.0048183706839947105,0.008624363905473303
RandomForest2 (G-ERM) err,0.0042819080964136,0.004988894865902649,0.012346788823495825,0.06866616522535424,0.015191870706975807,0.13914766520613117,0.017605454556503808,0.02424593785325352,0.005960651566842834,0.006030786612399697,0.0045493868586670705,0.008624363905473303
RandomForest2 (PREP) err,0.004064491112889923,0.0047563490763405936,0.011758642088567917,0.06552317819759329,0.014841479442602057,0.13914766520613117,0.016724889993226244,0.023734631664286965,0.005687168467754744,0.00575548145054991,0.0045491496158864,0.008624363905473303
RandomForest4 (ERM) err,0.003951980624893048,0.004654977032289537,0.011252305700146625,0.06765146500068644,0.013949655221046214,0.12675622238002202,0.016416821463856285,0.023195281802037504,0.005482449632552178,0.005631451095859247,0.00440634992180286,0.008624363905473303
RandomForest4 (G-ERM) err,0.003951980624893048,0.004654977032289537,0.011059740537411183,0.07060160680314365,0.01429119255436992,0.13914766520613117,0.016401792384507174,0.02314901672096281,0.005502893337008236,0.005799310005553504,0.004361053483546845,0.008589325384253887
RandomForest4 (PREP) err,0.003914561280473378,0.004634101534423091,0.010794983434172678,0.06765146500068644,0.013999815790471354,0.12675622238002202,0.016141136969542613,0.022961866053787416,0.005350438645076533,0.005637536741186111,0.004361053483546845,0.008589325384253887
RandomForest8 (ERM) err,0.0038646792188966883,0.004552803339208711,0.010794983434172678,0.06765146500068644,0.013924399507250801,0.15018727641999338,0.016295652416589007,0.02212760857941079,0.0052542421502824455,0.005585739162043635,0.004296024518807978,0.008599866266342876
RandomForest8 (G-ERM) err,0.0038646792188966883,0.004564090442224278,0.010628337989415593,0.07241747261547604,0.013744278646395047,0.12675622238002202,0.016218823659715748,0.022674742843236173,0.005234556274177848,0.005569052022142029,0.004277906419267424,0.008599866266342876
RandomForest8 (PREP) err,0.003841760600567262,0.004552425990055092,0.010585724545197267,0.06552317819759329,0.013485654642295813,0.12675622238002202,0.01615674348501056,0.02227956177334786,0.00523382424646307,0.005544827765675442,0.004269198976431132,0.00856463159103471
RandomForest16 (ERM) err,0.0038726032943771083,0.0045655905228806914,0.01092050650097215,0.06660415905716807,0.013822193202017857,0.09710767598497308,0.015951119560315447,0.022723138680531413,0.005281692781950287,0.0055852197178884455,0.004276224474946438,0.008963214632306926
RandomForest16 (G-ERM) err,0.0038726032943771083,0.004581272657594865,0.011038275875896314,0.07241747261547604,0.014219862037299191,0.09710767598497308,0.016894638418932517,0.023558046288659845,0.005298164248935228,0.005626365707920938,0.00428684960215539,0.009093373449831216
RandomForest16 (PREP) err,0.0038726032943771083,0.0045655905228806914,0.01092050650097215,0.06660415905716807,0.013822193202017857,0.09710767598497308,0.015951119560315447,0.022723138680531413,0.005281692781950287,0.0055852197178884455,0.004276224474946438,0.008963214632306926
RandomForest (ERM) err,0.004005083687258049,0.004708616786172959,0.011293020695417405,0.06765146500068644,0.014476624512251957,0.09710767598497308,0.017167792857646885,0.022577290992963017,0.005476481510838793,0.005766416174045275,0.0044300771576231135,0.009192166214729347
RandomForest (G-ERM) err,0.004005083687258049,0.004723515702386827,0.011377223677019349,0.06765146500068644,0.014611246977202452,0.09710767598497308,0.01746742910235566,0.022379710937802666,0.0054963176906263345,0.005784344534024155,0.00444333649985712,0.009108968893572267
RandomForest (PREP) err,0.0039985960013455,0.004701646057465564,0.011284909858328224,0.06765146500068644,0.0144614334576601,0.09710767598497308,0.017127580816799687,0.02227956177334786,0.005459825231837884,0.0057626199469375805,0.004428540217484456,0.009108968893572267
XGBoost (ERM) err,0.003782120068808459,0.004486826271050043,0.010450638069044033,0.0644073582733802,0.01320543799925078,0.07916402778164768,0.015435851966283415,0.022528232457463992,0.005167824602671345,0.005447290357470436,0.004188262237007523,0.008606879529352629
XGBoost (G-ERM) err,0.003782120068808459,0.004477445755661141,0.010595227702475646,0.06964924356250227,0.013290899953323776,0.11283227431033034,0.016218823659715748,0.023055861694949054,0.005174575914368179,0.005448952605577817,0.004174659971483224,0.008571701061947212
XGBoost (PREP) err,0.0037669268691568614,0.004477445755661141,0.010361741018554638,0.06552317819759329,0.013167061850881456,0.11283227431033034,0.015279330701043786,0.021817335166440105,0.005134563473419257,0.005434504388174249,0.0041743631428322325,0.00853624022828714
MLP (ERM) err,0.003934616290290849,0.0046312041916956315,0.011008045840675551,0.06206600158065953,0.014345989695032701,0.16,0.016416821463856285,0.022723138680531413,0.005442379896597821,0.005618713655983987,0.004355705906421481,0.008982519112598841
MLP (G-ERM) err,0.003934616290290849,0.004654977032289537,0.011593405351831093,0.08368016334927103,0.014993226013808841,0.11283227431033034,0.01746742910235566,0.02541114054826704,0.0054738242423985894,0.00569542985126309,0.0043270785586380645,0.008624363905473303
MLP (PREP) err,0.0038898152858089785,0.004582016308115278,0.010858183485260298,0.06325542910027954,0.014016432656271227,0.11283227431033034,0.01646170989361645,0.022528232457463992,0.0053497394739918935,0.005577412370231294,0.004326806186873949,0.008620872592334461
